ChIJEwRExX_0aS4RLF47vVUjHS4;Waktu saya menginap pas banget dapet harga yang murah meriah sudah include breakfast. Besar kamarnya standard, dibilang besar banget enggak juga, masih ada space lumayan bagian kanan kiri kasur. Fasilitas dalam kamar lumayan lengkap, ada hair dryer di toilet. Menu makanan kurang variatif dengan rasa yang biasa aja. Enaknya hotel ini sebelahan sama mall Cityplaza Jatinegara, jadi kalau mau jalan jalan atau cari makan n nonton deket. Saran : Kebersihan kamar mandi mungkin agak ditingkatkan lagi krn waktu itu lantainya agak licin. Untuk menu makanan bisa lebih variatif lagi dan lebih ditingkatkan lagi dari segi rasa.;4
ChIJEwRExX_0aS4RLF47vVUjHS4;Tempat strategis, pelayanan ramah, kamar dan toilet bersih, sarapan enak, harga cukup bersaing untuk hotel sekelasnya, tidak ada lemari tapi gapapa bukan hal prinsip kalau untuk sekedar menginap. Yang disayangkan waktu kami menginap di dalam kamar mandi tidak tersedia handuk dengan alasan kehabisan dan dijanjikan akan dikirim esoknya. Tapi sampai checkout handuk tetep tidak tersedia.;4
ChIJEwRExX_0aS4RLF47vVUjHS4;"Lumayan bagus, kamar-kamar terletak di satu lantai yang luas meskipun cukup melelahkan mencarinya. Twin bed yang saya coba bentuk kamarnya di desain seperti memiliki jendela dan taman yang masih terletak di dalam bangunan. Untuk service ""lumayan"".";3
ChIJEwRExX_0aS4RLF47vVUjHS4;Ini salah satu budget hotel yang super oke di seputaran Jakarta Timur. Menu breakfastnya enak walaupun kurang variatif. Kamarnya lumayan luas, tapi jendelanya palsu. Maksudku gak kena cahaya matahari. Secara lokasi hotel ini sangat strategis. Dia satu bangunan dengan mall city plaza. Mau makan, nonton, belanja, gampang banget.;4
ChIJEwRExX_0aS4RLF47vVUjHS4;Awalnya nongkrong starbucuks , terus tertarik lihat ada hotel sebelahnya, liat di agen travel online harga nya murah, sempet agak ragu lihat review ada plus minusnya, tapi coba pesen karna bosen dirumah , pelayanan ramah,  kamar toilet kasur bersih, dan yang paling bagus menurut saya sistem parkir gratis dengan cara minta plat nomor kendaraan jadi akan ke scan otomatis pas kita keluar. Mantap pokoknya recommend, murah tapi tidak murahan 👍👍;5
ChIJqaD9ZSX0aS4RCf2PgCMx8Zs;Kamarnya nyaman dan bersih . Service nya oke pagi2 sudah di tawarkan make up room oleh housekeeping tanpa diminta . Resepsionis nya ramah . Pagi ini sarapan di restaurant makanan nya enak rasanya pas . Vibes menenangkan . Terimakasih mba elprida . Ac dingin juga;5
ChIJqaD9ZSX0aS4RCf2PgCMx8Zs;Kamarnya nyaman ini ketiga kali menginap di aone hotel . Staff nya ramah . Kamar bersih AC berfungsi baik namun 2405 AC kurang dingin . Booking 2 kamar. 2406 dingin . Terimakasih atas bantuan nya mba elprida dan amelia . The best;5
ChIJqaD9ZSX0aS4RCf2PgCMx8Zs;Hotel yang sangat cocok utk menginap di kala perjalanan dinas. Terletak di pusat jakarta di mana dekat dengan gedung pemerintahan pusat. Di sini tak perlu khawatir dg makanan, krn dekat dengan resto maupun kaki lima di sepanjang jalan wahid hasyim dan sabang.  Tempat cukup nyaman dan tenang, terdapat kolam renang juga di lantai 7. Viewnya juga cukup bagus.;5
ChIJqaD9ZSX0aS4RCf2PgCMx8Zs;Kamar standard, channel tv banyak, sikat gigi dll ada, kopi teh jg ada. Lumayan kedap suara. Pemandangan bagus dpt pas bulan purnama. Sarapan enak. Tapi ada kecoa kecil yg muncul & air kolam renangnya kecoklatan lg maintenance.;4
ChIJqaD9ZSX0aS4RCf2PgCMx8Zs;Hotel AONE di wahid hasyim utk kegiatan event besar ataupun meeting meeting koordinasi enak bgt,cozy, ditambah lg pelayanan crew banquet gercep apalgi crew yg namanya fathan dan juan orgnya gercep,gesit dan apik,rapi pekerjaannya..  Utk crew receptionistnya jg ok..gercep gercep...apalgi dgn yg namanya elfrida... udh cantik,rapi dan komunikatif..  Crew room boy dan keamanannya jg ramah dan gercep  Sukses utk hotel AONE...;5
ChIJfbEoisX1aS4RfroCQ9BVMro;Hotel dekat dengan stasiun Juanda. Jalan ke lokasi nyaman. Di depan ada ATM link. Suasana depan hotel sangat nyaman, ada tempat nongkrong tapi ga besar, parkir lumayan untuk mobil. Resepsionis ramah, untuk naik turun pakai lift. Kamar hotel ada AC, TV non digital dan non smart TV, channel terbatas. Kasur agak keras, ada kaca besar, lemari. Kamar mandi lumayan nyaman, namun tidak dikasih pasta gigi, sikat gigi, dan handuk. Shower ga berfungsi, air di wastafel kecil, ga ada air panas juga. Ada jendela yang bisa dibuka, pemandangan lumayan bagus. Mungkin fasilitas di kamar lain berbeda ya, karena dapat harga dari Traveloka, harganya memang dibawah harga hotel per malam. Akses ke makanan dan minuman lumayan dekat. Ada hidangan makanan juga dari hotel jika mau pesan.;5
ChIJfbEoisX1aS4RfroCQ9BVMro;Kamar kurang nyaman, AC ga dingin, tidak ada bed cover, tdk ada pasta gigi/sikat gigi, kamar sangat tidak kedap suara, handukpun tdk layak pakai, mohon untuk diperbaiki kembali fasilitas nya. Terimakasih;2
ChIJfbEoisX1aS4RfroCQ9BVMro;Masya Allah tabarakallah. Pelayanan sangat Bagus. Hotel nya juga bersih. Obnya sangat ramah. Pokoknya menurut saya sangat nyamanlah.👍👍;5
ChIJfbEoisX1aS4RfroCQ9BVMro;Hotel dengan fasilitas yang memadai serta pelayanan yang memberikan keamanan dan kenyamanan. Lokasinya strategis karena dekat dengan pusat perbelanjaan, pusat hiburan dan tempat ibadah.;5
ChIJfbEoisX1aS4RfroCQ9BVMro;Harga msh trjangkau, kamar bagus, tp sdikit kotor. Ga jauh dr masjid Istiqlal.;4
ChIJc0ZV-uv1aS4Rxk-usfktV5s;Nyaman, konsep syariah, cocok untuk keluarga khususnya yg punya anak batita, include kolam renang privat (harus reservasi dulu), include sarapan.  Tersedia Al Qur'an dan sajadah di setiap kamar;5
ChIJc0ZV-uv1aS4Rxk-usfktV5s;Baguss Kamarnya nyaman banget persis depannya itu taman Ismail Marzuki 🎀 kolam renangnya enak... Private AC kamr dingin;5
ChIJc0ZV-uv1aS4Rxk-usfktV5s;Deket banget sm Taman Ismail Marzuki, alias depannya banget. Kemana-mana juga jadi mudah. Cuma kalau keluar pas jam2 rame agak susah cari ojek online mobil, jadi better jalan karena dekat kemana-mana aksesnya.  Hotelnya Syariah, jadi kesini kalau berkeluarga wajib nunjukin surat nikah.;5
ChIJc0ZV-uv1aS4Rxk-usfktV5s;Hotel ini adalah salah satu favorit saya. Lokasinya di pusat kota Jakarta.Tepat di seberang hotel adalah Taman Ismail Marzuki, di mana banyak pilihan menu makanan lokal yang bisa kita beli dengan harga yang affordable. Ada indomaret juga di dekatnya. Ini hotel lama yang masih terawat dengan baik. Pelayanannya sangat menyenangkan. Alhamdulilah kami dapat early check in tanpa harus bayar. Kamarnya bersih dan nyaman, AC juga dingin. Makanannya enak, menunya juga beragam. Kolam renangnya juga private, serasa punya kolam renang sendiri👍🏼. One day, inshaallah saya dan keluarga akan stay di sini lagi kalau ada family trip ke Jakarta.;5
ChIJc0ZV-uv1aS4Rxk-usfktV5s;Bagus pelayanannya, kamarnya juga konsep kolam renangnya yg privat. Lokasi juga strategis;5
ChIJL0pcv3_0aS4R87vvOdcrvKQ;Tempatnya luas dan bersih, keamanan terjaga, namun pelayanan suka kurang, petugas suka lupa kasih air dan perlengkapan lain, dan juga lupa membersihkan kamar kalau tidak disuruh langsung atau diminta dulu, parkirnya lumayan luas, waktunya pun bebas untuk terima tamu dan berbisnis, makanan lumayan enak overall bagus dan baik, thank you;5
ChIJL0pcv3_0aS4R87vvOdcrvKQ;Tempat terbaik untuk memandang keseluruh penjuru kota jakarta... Ambil kamar pinggir 701 dan 702 maka anda akan melihat jakarta dari Ancol,JIS sampai bangunan gedung sudirman Thamrin, merdeka Selatan, sampai Pulo gadung, gedung2 sekitaran gatsu, dan MT Haryono;5
ChIJL0pcv3_0aS4R87vvOdcrvKQ;Pelayanan kurang ajar, resepsionis tidal sopan.ada ketok2 dinding juga, keramik di depan rusak, tidak ada pberitahian perbaikan gedor2 saaat orang tidur,;1
ChIJL0pcv3_0aS4R87vvOdcrvKQ;Untuk ukuran hotel bintang 2 dan harga 300 an untuk ukuran standar menurut saya itu sudah bagus banget, kebersihannya ok, staf nya ramah dll. .. makanan nya standar ya sesuai budget lah..;5
ChIJL0pcv3_0aS4R87vvOdcrvKQ;Mantapz,,, 2 malam di ALIA Matraman,cukup puas dengan pelayanan nya. rekomendasi buat yg cari hotel area Matraman dan sekitarnya.  Staf ramah,murah senyum.😎👍;5
ChIJf6sHuUL1aS4RIu5009IIurc;Ke Jakarta pasti nginap disini lagi. Dekat dengan gambir, pasar baru, monas, mesjid Istiqlal, kyknya dekat dengan semua landmark Jakarta 😄. Kamarnya muantap!! Kecil...tapi semuanya lengkap, bersih dan furniture di kamar seperti didesain khusus untuk kamar kecil. TV nya juga gede, kamar mandi clear and clean😀. Yg lebih terheran2 tu sarapannya. . Dengan budget 300 ribuan udah dapat kamar bagus dan sarapan enak.Ada nasgor, buryam juga,roti juga ada, minumannya aneka rasa dan warna. Pelayanan juga oke, di resepsionis atau pelayan di dining room. Yg gak kalah asik atmosfer di sekitar hotel, di depannya kan aliran sungai Ciliwung. Pas malam kami menginap, jalan sedikit udah ketemu indomaret, eh didepan indomaret sudah ada gerobak bakso, nasi goreng dengan pemandangan sungai. Jadilah malam itu kami makan di pinggir sungai. What a moment! Jarang2 bisa duduk nyantai kalo keluar hotel di Jakarta. Kalo ingat itu, pingin balik lagi ke Jakarta. So, May i have long life, i must visit this hotel again. Thank you so much, Alia Heritage 😘😘😘;5
ChIJf6sHuUL1aS4RIu5009IIurc;Pertama kali menginap di sini 8 Des 23 hanya semalam siih, overall okee. Layanan ramah, keluhan didengarkan & diatasi, kamar cukup lega dan nyaman.. Lokasi stratetgis .. Recommrnded..;5
ChIJf6sHuUL1aS4RIu5009IIurc;Pelayanannya baik, kamarnya nyaman, meski bangunannya tua tapi menurut saya cukup nyaman. Letaknya strategis di daerah pasar Baru. Dikamar disediakan Air mineral 2, gelas 2 dan Teko Listrik. Untuk Breakfast ada di Lantai 5 dan staffnya Ramah saat diinfokan ada beberapa menu yang sudah kosong. Terimakasih;4
ChIJf6sHuUL1aS4RIu5009IIurc;Fisik hotelnya biasa saja, tapi nyaman untuk istirahat. Biasanya saya susah tidur di hotel yang baru saya tempati, ini saya malah bisa tidur 8 jam. Saya dapat kamar 512, pemandangan gedung daerah mangga dua. Suara dari koridor kedengaran di area meja kamar, namun karena kamar memanjang tidak begitu kedengaran di kasur. Smart TV android, bisa nonton netflix (buat yg sudah langganan) dan youtube. Sarapan enak dan lengkap. Boleh titip tas setelah check out. Ada kolam renang private.;5
ChIJf6sHuUL1aS4RIu5009IIurc;Overall Good, Pelayanan ramah sangat Memuaskan. Sesuai dengan Harganya Kamar nya Bersih, ada Air Panas. Lokasinya OK, Dekat Mesjid dekat Indomaret dekat area Belanja. Parkiran Mobil Motor tersedia luas.;5
ChIJyT4XVVDxaS4RbrfJb52iS-A;Mencoba gym disini enak sekali! Mereka provide proper gym tools, threadmill, static bike, hot water pool, pool 1.2m, dan sauna. Saya senang dengan fasilitas mereka yang cukup basic, seperti towel, air minum dan gelasnya, keset baru di tiap bathroom, shampoo sabun conditioner.;5
ChIJyT4XVVDxaS4RbrfJb52iS-A;Hotel bintang 5 dengan lokasi yang sangat strategis di daerah SCBD Sudirman Kamar bersih, lengkap & luas Lobby Hotel juga bersih, tempat breakfast nyaman, dengan pemesan menu Ala-Carte Parkiran di basement yang luas;5
ChIJyT4XVVDxaS4RbrfJb52iS-A;Sangat menyenangkan disini, full fasilitas, berenang dan gym oke, tempatnya bagus, lightcity scbd keliatan dari kolamnya, dekat dengan pusat kota, tepat di jantung scbd, kalau mau ke pp pun bisa jalan kaki, akses ramah dekat mrt istora mandiri. Have fun bareng teman-teman disini;5
ChIJyT4XVVDxaS4RbrfJb52iS-A;Hospitality jangan ditanya ya, keramahan staf,security 👍👍👍👍👍. Lobi hotelnya jg enak,feels like home, ga berasa kyk lg di area scbd. Snacknya enak. Baru kali ini nyobain kopi ala hotel ga failed. Enak bgt kyk kopi di coffee shop terkenal.  Salah satu hotel bintang 5 yang RAMAH parkiran motor. Bisa parkir di lantai B2. Lokasinya strategis. Paling penting lagi staf security yang ngarahin baik banget dan ramah 🤘.;5
ChIJyT4XVVDxaS4RbrfJb52iS-A;Lokasinya strategis, mudah ditemukan, dekat mall (sebrang Pacific Place mall). Kebetulan datang pas event edu fair. Untuk parkir motor pun bersebelahan, jadi gampang buat parkir motornya.;4
